input_sku,input_ean,input_name,source_api_sku,source_api_ean,source_api_name,source_currency,source_price_diamond,source_price_path,source_stock,source_stock_path,source_stock_status,plenty_item_id,plenty_variation_id,plenty_variation_number,plenty_match_method,plenty_old_purchase_price,plenty_target_purchase_price,purchase_price_status,plenty_old_stock,plenty_target_stock,stock_delta,source_frontend_stock_url,source_frontend_stock_status,plenty_old_stock_global,stock_status_active,stock_status_global,stock_verified_active,stock_verified_global,stock_verify_status,stock_verify_attempts,stock_status,plenty_sales_price_id,plenty_target_sales_price,sales_price_status,source_status,plenty_status,overall_status,error,fetched_at_utc,synced_at_utc,cycle,attempts_total
151035,5906717463136,Momo 04-GL Kosmetiktisch,151035,5906717463136,Momo 04-GL Kosmetiktisch,EUR,173.17,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2887,4764,151035,numberExact,173.17,,DISABLED,0.0,0.0,0.0,https://b2b.activeshop.com.pl/de/momo-04-gl-kosmetiktisch.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:45:19.600142+00:00,2026-09-03T16:45:21.293363+00:00,15,28
151040,5906717463181,Momo 04-BL Kosmetiktisch mit Absorber,151040,5906717463181,Momo 04-BL Kosmetiktisch mit Absorber,EUR,303.05,extension_attributes.final_price,4.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2888,4765,151040,numberExact,303.05,,DISABLED,4.0,4.0,0.0,https://b2b.activeshop.com.pl/de/momo-04-bl-kosmetiktisch-mit-absorber.html,FRONTEND_AUF_LAGER,4.0,VERIFIED,VERIFIED,4.0,4.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:45:25.570064+00:00,2026-09-03T16:45:27.200582+00:00,15,28
151036,5906717463143,Momo 04-SL Kosmetiktisch,151036,5906717463143,Momo 04-SL Kosmetiktisch,EUR,173.17,extension_attributes.final_price,69.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2889,4766,151036,numberExact,173.17,,DISABLED,69.0,69.0,0.0,https://b2b.activeshop.com.pl/de/momo-04-sl-kosmetiktisch.html,FRONTEND_AUF_LAGER,69.0,VERIFIED,VERIFIED,69.0,69.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:45:31.665836+00:00,2026-09-03T16:45:33.384362+00:00,15,28
151038,5906717463167,Momo 04-GL Kosmetiktisch mit Absorber,151038,5906717463167,Momo 04-GL Kosmetiktisch mit Absorber,EUR,317.48,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2890,4767,151038,numberExact,317.48,,DISABLED,0.0,0.0,0.0,https://b2b.activeshop.com.pl/de/momo-04-gl-kosmetiktisch-mit-absorber.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:45:37.643073+00:00,2026-09-03T16:45:39.295773+00:00,15,28
151039,5906717463174,Momo 04-SL Kosmetiktisch mit Absorber,151039,5906717463174,Momo 04-SL Kosmetiktisch mit Absorber,EUR,317.48,extension_attributes.final_price,47.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2891,4768,151039,numberExact,317.48,,DISABLED,47.0,47.0,0.0,https://b2b.activeshop.com.pl/de/momo-04-sl-kosmetiktisch-mit-absorber.html,FRONTEND_AUF_LAGER,47.0,VERIFIED,VERIFIED,47.0,47.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:45:43.628085+00:00,2026-09-03T16:45:45.468404+00:00,15,28
151046,5906717463242,Momo 05-GL Kosmetiktisch,151046,5906717463242,Momo 05-GL Kosmetiktisch,EUR,187.6,extension_attributes.final_price,34.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,3361,5340,151046,numberExact,187.6,,DISABLED,34.0,34.0,0.0,https://b2b.activeshop.com.pl/de/momo-05-gl-kosmetiktisch.html,FRONTEND_AUF_LAGER,34.0,VERIFIED,VERIFIED,34.0,34.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:45:49.803934+00:00,2026-09-03T16:45:51.432884+00:00,15,28
151047,5906717463259,Momo 05-SL Kosmetiktisch,151047,5906717463259,Momo 05-SL Kosmetiktisch,EUR,187.6,extension_attributes.final_price,65.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,3362,5341,151047,numberExact,187.6,,DISABLED,65.0,65.0,0.0,https://b2b.activeshop.com.pl/de/momo-05-sl-kosmetiktisch.html,FRONTEND_AUF_LAGER,65.0,VERIFIED,VERIFIED,65.0,65.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:45:55.658701+00:00,2026-09-03T16:45:57.379331+00:00,15,32
151048,5906717463266,Momo 05-GL Kosmetiktisch mit Absorber,151048,5906717463266,Momo 05-GL Kosmetiktisch mit Absorber,EUR,331.91,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,3363,5342,151048,numberExact,331.91,,DISABLED,0.0,0.0,0.0,https://b2b.activeshop.com.pl/de/momo-05-gl-kosmetiktisch-mit-absorber.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:46:01.723243+00:00,2026-09-03T16:46:03.323553+00:00,15,28
151049,5906717463273,Momo 05-SL Kosmetiktisch mit Absorber,151049,5906717463273,Momo 05-SL Kosmetiktisch mit Absorber,EUR,331.91,extension_attributes.final_price,47.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,3364,5343,151049,numberExact,331.91,,DISABLED,47.0,47.0,0.0,https://b2b.activeshop.com.pl/de/momo-05-sl-kosmetiktisch-mit-absorber.html,FRONTEND_AUF_LAGER,47.0,VERIFIED,VERIFIED,47.0,47.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:46:08.785727+00:00,2026-09-03T16:46:10.424398+00:00,15,28
152014,5906717463747,Armlehne für Maniküre-Croissants,152014,5906717463747,Armlehne für Maniküre-Croissants,EUR,20.2,extension_attributes.final_price,622.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2892,4769,152014,numberExact,20.2,,DISABLED,623.0,622.0,-1.0,https://b2b.activeshop.com.pl/de/armlehne-fur-manikure-croissants.html,FRONTEND_AUF_LAGER,623.0,VERIFIED,VERIFIED,622.0,622.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T16:46:15.113060+00:00,2026-09-03T16:46:24.521866+00:00,15,28
154177,5900117985410,FARMONA LIP GLOW MASK – Feuchtigkeitsspendende & Regenerierende Lippenmaske 12 ml,154177,5900117985410,FARMONA LIP GLOW MASK – Feuchtigkeitsspendende & Regenerierende Lippenmaske 12 ml,EUR,3.59,extension_attributes.final_price,92.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2893,4770,154177,numberExact,3.59,,DISABLED,92.0,92.0,0.0,https://b2b.activeshop.com.pl/de/farmona-lip-glow-mask-feuchtigkeitsspendende-regenerierende-lippenmaske-12-ml.html,FRONTEND_AUF_LAGER,92.0,VERIFIED,VERIFIED,92.0,92.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:46:28.076889+00:00,2026-09-03T16:46:29.418378+00:00,15,28
149681,5906717460647,OCHO NAILS Obermaterial Almond 120 Stück,149681,5906717460647,OCHO NAILS Obermaterial Almond 120 Stück,EUR,1.87,extension_attributes.final_price,1179.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2894,4771,149681,numberExact,1.87,,DISABLED,1180.0,1179.0,-1.0,https://b2b.activeshop.com.pl/de/ocho-nails-obermaterial-almond-120-stuck.html,FRONTEND_AUF_LAGER,1180.0,VERIFIED,VERIFIED,1179.0,1179.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T16:46:34.193338+00:00,2026-09-03T16:46:43.478245+00:00,15,28
153290,8421421108557,"Einweg-Bettlaken mit Gummizug, 5 Stück",153290,8421421108557,"Einweg-Bettlaken mit Gummizug, 5 Stück",EUR,2.74,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2895,4772,153290,numberExact,2.74,,DISABLED,0.0,0.0,0.0,https://b2b.activeshop.com.pl/de/einweg-bettlaken-mit-gummizug-5-stuck.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:46:47.064675+00:00,2026-09-03T16:46:48.360178+00:00,15,30
154243,7610558017615,Valera Trockner Stahl Master Chrom,154243,7610558017615,Valera Trockner Stahl Master Chrom,EUR,83.56,extension_attributes.final_price,1.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2896,4773,154243,numberExact,83.56,,DISABLED,1.0,1.0,0.0,https://b2b.activeshop.com.pl/de/valera-trockner-stahl-master-chrom.html,FRONTEND_AUF_LAGER,1.0,VERIFIED,VERIFIED,1.0,1.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:46:52.686929+00:00,2026-09-03T16:46:54.337302+00:00,15,28
154244,7610558017875,Valera Pulsecare Glätteisen – neu,154244,7610558017875,Valera Pulsecare Glätteisen – neu,EUR,67.68,extension_attributes.final_price,1.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2897,4774,154244,numberExact,67.68,,DISABLED,0.0,1.0,1.0,https://b2b.activeshop.com.pl/de/valera-pulsecare-glatteisen-neu.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,1.0,1.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T16:46:58.965675+00:00,2026-09-03T16:47:08.235579+00:00,15,28
152033,5906717463884,Kosmetiktisch E40,152033,5906717463884,Kosmetiktisch E40,EUR,70.71,extension_attributes.final_price,127.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2898,4775,152033,numberExact,70.71,,DISABLED,129.0,127.0,-2.0,https://b2b.activeshop.com.pl/de/kosmetiktisch-e40.html,FRONTEND_AUF_LAGER,129.0,VERIFIED,VERIFIED,127.0,127.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T16:47:12.368061+00:00,2026-09-03T16:47:21.413407+00:00,15,28
150676,5906717462160,OCHO NAILS Hybrid-Nagellack wedding W01 -5 g,150676,5906717462160,OCHO NAILS Hybrid-Nagellack wedding W01 -5 g,EUR,1.73,extension_attributes.final_price,103.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2899,4776,150676,numberExact,1.73,,DISABLED,103.0,103.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w01-5-g.html,FRONTEND_AUF_LAGER,103.0,VERIFIED,VERIFIED,103.0,103.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:47:25.134523+00:00,2026-09-03T16:47:27.588944+00:00,15,30
150677,5906717462177,OCHO NAILS Hybrid-Nagellack wedding W02 -5 g,150677,5906717462177,OCHO NAILS Hybrid-Nagellack wedding W02 -5 g,EUR,1.73,extension_attributes.final_price,86.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2900,4777,150677,numberExact,1.73,,DISABLED,86.0,86.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w02-5-g.html,FRONTEND_AUF_LAGER,86.0,VERIFIED,VERIFIED,86.0,86.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:47:31.915181+00:00,2026-09-03T16:47:33.590146+00:00,15,28
150678,5906717462184,OCHO NAILS Hybrid-Nagellack wedding W03 -5 g,150678,5906717462184,OCHO NAILS Hybrid-Nagellack wedding W03 -5 g,EUR,1.73,extension_attributes.final_price,149.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2901,4778,150678,numberExact,1.73,,DISABLED,149.0,149.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w03-5-g.html,FRONTEND_AUF_LAGER,149.0,VERIFIED,VERIFIED,149.0,149.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:47:37.764838+00:00,2026-09-03T16:47:39.410375+00:00,15,30
150679,5906717462191,OCHO NAILS Hybrid-Nagellack wedding W04 -5 g,150679,5906717462191,OCHO NAILS Hybrid-Nagellack wedding W04 -5 g,EUR,1.73,extension_attributes.final_price,73.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2902,4779,150679,numberExact,1.73,,DISABLED,73.0,73.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w04-5-g.html,FRONTEND_AUF_LAGER,73.0,VERIFIED,VERIFIED,73.0,73.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:47:43.654636+00:00,2026-09-03T16:47:45.289972+00:00,15,28
150680,5906717462207,OCHO NAILS Hybrid-Nagellack wedding W05 -5 g,150680,5906717462207,OCHO NAILS Hybrid-Nagellack wedding W05 -5 g,EUR,1.73,extension_attributes.final_price,90.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2903,4780,150680,numberExact,1.73,,DISABLED,90.0,90.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w05-5-g.html,FRONTEND_AUF_LAGER,90.0,VERIFIED,VERIFIED,90.0,90.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:48:54.346622+00:00,2026-09-03T16:48:56.140387+00:00,15,52
150681,5906717462214,OCHO NAILS Hybrid-Nagellack wedding W06 -5 g,150681,5906717462214,OCHO NAILS Hybrid-Nagellack wedding W06 -5 g,EUR,1.73,extension_attributes.final_price,144.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2904,4781,150681,numberExact,1.73,,DISABLED,144.0,144.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w06-5-g.html,FRONTEND_AUF_LAGER,144.0,VERIFIED,VERIFIED,144.0,144.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:49:00.525460+00:00,2026-09-03T16:49:02.205172+00:00,15,28
150682,5906717462221,OCHO NAILS Hybrid-Nagellack wedding W07 -5 g,150682,5906717462221,OCHO NAILS Hybrid-Nagellack wedding W07 -5 g,EUR,1.73,extension_attributes.final_price,49.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2905,4782,150682,numberExact,1.73,,DISABLED,49.0,49.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w07-5-g.html,FRONTEND_AUF_LAGER,49.0,VERIFIED,VERIFIED,49.0,49.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:49:07.711825+00:00,2026-09-03T16:49:09.316585+00:00,15,28
150683,5906717462238,OCHO NAILS Hybrid-Nagellack wedding W08 -5 g,150683,5906717462238,OCHO NAILS Hybrid-Nagellack wedding W08 -5 g,EUR,1.73,extension_attributes.final_price,137.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2906,4783,150683,numberExact,1.73,,DISABLED,137.0,137.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w08-5-g.html,FRONTEND_AUF_LAGER,137.0,VERIFIED,VERIFIED,137.0,137.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:49:13.582863+00:00,2026-09-03T16:49:15.223165+00:00,15,28
150684,5906717462245,OCHO NAILS Hybrid-Nagellack wedding W09 -5 g,150684,5906717462245,OCHO NAILS Hybrid-Nagellack wedding W09 -5 g,EUR,1.73,extension_attributes.final_price,111.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2907,4784,150684,numberExact,1.73,,DISABLED,111.0,111.0,0.0,https://b2b.activeshop.com.pl/de/ocho-nails-hybrid-nagellack-wedding-w09-5-g.html,FRONTEND_AUF_LAGER,111.0,VERIFIED,VERIFIED,111.0,111.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:49:19.460017+00:00,2026-09-03T16:49:21.118515+00:00,15,30
148376,5906717458422,iWax Enthaarungsset Rolle Single F-0 40W weiß + Rolle + Haarentfernungsstreifen,148376,5906717458422,iWax Enthaarungsset Rolle Single F-0 40W weiß + Rolle + Haarentfernungsstreifen,EUR,5.05,extension_attributes.final_price,48.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2908,4785,148376,numberExact,5.05,,DISABLED,49.0,48.0,-1.0,https://b2b.activeshop.com.pl/de/iwax-enthaarungsset-rolle-single-f-0-40w-weiss-rolle-haarentfernungsstreifen.html,FRONTEND_AUF_LAGER,49.0,VERIFIED,VERIFIED,48.0,48.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T16:49:25.222179+00:00,2026-09-03T16:49:34.465984+00:00,15,28
154435,5900117986394,Farmona PODOLOGIC MEDICAL Öl-Serum zur Nagelpflege bei Onycholyse 15ml,154435,5900117986394,Farmona PODOLOGIC MEDICAL Öl-Serum zur Nagelpflege bei Onycholyse 15ml,EUR,5.2,extension_attributes.final_price,5.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2909,4786,154435,numberExact,5.2,,DISABLED,5.0,5.0,0.0,https://b2b.activeshop.com.pl/de/farmona-podologic-medical-ol-serum-zur-nagelpflege-bei-onycholyse-15ml.html,FRONTEND_AUF_LAGER,5.0,VERIFIED,VERIFIED,5.0,5.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:49:37.982054+00:00,2026-09-03T16:49:39.320240+00:00,15,28
154436,5900117986387,Farmona PODOLOGIC MEDICAL Gel zur Pflege von Haut und Nägeln bei Pilzinfektionen 15ml,154436,5900117986387,Farmona PODOLOGIC MEDICAL Gel zur Pflege von Haut und Nägeln bei Pilzinfektionen 15ml,EUR,5.2,extension_attributes.final_price,71.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2910,4787,154436,numberExact,5.2,,DISABLED,71.0,71.0,0.0,https://b2b.activeshop.com.pl/de/farmona-podologic-medical-gel-zur-pflege-von-haut-und-nageln-bei-pilzinfektionen-15ml.html,FRONTEND_AUF_LAGER,71.0,VERIFIED,VERIFIED,71.0,71.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:49:43.294155+00:00,2026-09-03T16:49:44.626417+00:00,15,30
154437,5900117986400,Farmona PODOLOGIC MEDICAL Creme-Gel für die Füße 200ml,154437,5900117986400,Farmona PODOLOGIC MEDICAL Creme-Gel für die Füße 200ml,EUR,5.05,extension_attributes.final_price,12.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2911,4788,154437,numberExact,5.05,,DISABLED,12.0,12.0,0.0,https://b2b.activeshop.com.pl/de/farmona-podologic-medical-creme-gel-fur-die-fusse-200ml.html,FRONTEND_AUF_LAGER,12.0,VERIFIED,VERIFIED,12.0,12.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:49:48.723124+00:00,2026-09-03T16:49:50.438155+00:00,15,28
152008,5906717463624,Kinder Friseurcape CJ-03,152008,5906717463624,Kinder Friseurcape CJ-03,EUR,2.31,extension_attributes.final_price,79.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2913,4790,152008,numberExact,2.31,,DISABLED,81.0,79.0,-2.0,https://b2b.activeshop.com.pl/de/kinder-friseurcape-cj-03.html,FRONTEND_AUF_LAGER,81.0,VERIFIED,VERIFIED,79.0,79.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T16:49:54.725563+00:00,2026-09-03T16:50:04.120049+00:00,15,28
152010,5906717463648,Kinder Friseur Cape CJ-06,152010,5906717463648,Kinder Friseur Cape CJ-06,EUR,1.5,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2914,4791,152010,numberExact,1.5,,DISABLED,7.0,0.0,-7.0,https://b2b.activeshop.com.pl/de/kinder-friseur-cape-cj-06.html,FRONTEND_AUF_LAGER,7.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T16:50:08.327427+00:00,2026-09-03T16:50:17.384762+00:00,15,30
152011,5906717463655,Kinder Friseurumhang CJ-05,152011,5906717463655,Kinder Friseurumhang CJ-05,EUR,2.31,extension_attributes.final_price,129.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2915,4792,152011,numberExact,2.31,,DISABLED,129.0,129.0,0.0,https://b2b.activeshop.com.pl/de/kinder-friseurumhang-cj-05.html,FRONTEND_AUF_LAGER,129.0,VERIFIED,VERIFIED,129.0,129.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:50:20.997064+00:00,2026-09-03T16:50:22.380415+00:00,15,28
152009,5906717463631,Kinder Friseurcape CJ-01,152009,5906717463631,Kinder Friseurcape CJ-01,EUR,1.5,extension_attributes.final_price,108.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2916,4793,152009,numberExact,1.5,,DISABLED,118.0,108.0,-10.0,https://b2b.activeshop.com.pl/de/kinder-friseurcape-cj-01.html,FRONTEND_AUF_LAGER,118.0,VERIFIED,VERIFIED,108.0,108.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T16:50:26.619857+00:00,2026-09-03T16:50:35.890190+00:00,15,28
152217,5906717464225,GLOW Wimpernlampe weiß,152217,5906717464225,GLOW Wimpernlampe weiß,EUR,72.15,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2917,4794,152217,numberExact,72.15,,DISABLED,0.0,0.0,0.0,https://b2b.activeshop.com.pl/de/glow-wimpernlampe-weiss.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:50:40.025080+00:00,2026-09-03T16:50:41.393967+00:00,15,28
154450,5906717467219,Kosmetikstuhl QS-OF211G Gold Hellgrau,154450,5906717467219,Kosmetikstuhl QS-OF211G Gold Hellgrau,EUR,92.36,extension_attributes.final_price,99.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2659,4470,154450,numberExact,92.36,,DISABLED,99.0,99.0,0.0,https://b2b.activeshop.com.pl/de/kosmetikstuhl-qs-of211g-gold-hellgrau.html,FRONTEND_AUF_LAGER,99.0,VERIFIED,VERIFIED,99.0,99.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:50:45.689269+00:00,2026-09-03T16:50:47.928670+00:00,15,28
154378,5901810052447,Apis Schutznebel für Gesicht und Körper SPF 50 150 ml,154378,5901810052447,Apis Schutznebel für Gesicht und Körper SPF 50 150 ml,EUR,9.85,extension_attributes.final_price,23.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2918,4796,154378,numberExact,9.85,,DISABLED,23.0,23.0,0.0,https://b2b.activeshop.com.pl/de/apis-schutznebel-fur-gesicht-und-korper-spf-50-150-ml.html,FRONTEND_AUF_LAGER,23.0,VERIFIED,VERIFIED,23.0,23.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:50:52.402653+00:00,2026-09-03T16:50:54.060439+00:00,15,28
154379,5901810052423,Apis Schützende Gesichtscreme SPF 50 50 ml,154379,5901810052423,Apis Schützende Gesichtscreme SPF 50 50 ml,EUR,4.7,extension_attributes.final_price,7.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2919,4797,154379,numberExact,4.7,,DISABLED,7.0,7.0,0.0,https://b2b.activeshop.com.pl/de/apis-schutzende-gesichtscreme-spf-50-50-ml.html,FRONTEND_AUF_LAGER,7.0,VERIFIED,VERIFIED,7.0,7.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:50:58.513397+00:00,2026-09-03T16:51:00.236233+00:00,15,30
154380,5901810052416,Apis Schützende Gesichtscreme SPF 30 50 ml,154380,5901810052416,Apis Schützende Gesichtscreme SPF 30 50 ml,EUR,4.24,extension_attributes.final_price,8.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2919,4798,154380,numberExact,4.24,,DISABLED,8.0,8.0,0.0,https://b2b.activeshop.com.pl/de/apis-schutzende-gesichtscreme-spf-30-50-ml.html,FRONTEND_AUF_LAGER,8.0,VERIFIED,VERIFIED,8.0,8.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:51:05.928566+00:00,2026-09-03T16:51:08.192918+00:00,15,28
154381,5901810052430,Apis Schützendes Körperöl SPF 30 150 ml,154381,5901810052430,Apis Schützendes Körperöl SPF 30 150 ml,EUR,5.91,extension_attributes.final_price,15.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2920,4799,154381,numberExact,5.91,,DISABLED,15.0,15.0,0.0,https://b2b.activeshop.com.pl/de/apis-schutzendes-korperol-spf-30-150-ml.html,FRONTEND_AUF_LAGER,15.0,VERIFIED,VERIFIED,15.0,15.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:51:13.213927+00:00,2026-09-03T16:51:14.902938+00:00,15,30
154383,5901810052454,Schützende Körperemulsion SPF 30 200 ml,154383,5901810052454,Schützende Körperemulsion SPF 30 200 ml,EUR,6.37,extension_attributes.final_price,12.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,2921,4800,154383,numberExact,6.37,,DISABLED,12.0,12.0,0.0,https://b2b.activeshop.com.pl/de/schutzende-korperemulsion-spf-30-200-ml.html,FRONTEND_AUF_LAGER,12.0,VERIFIED,VERIFIED,12.0,12.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T16:51:19.704615+00:00,2026-09-03T16:51:21.413822+00:00,15,28
